group_id,time_idx,Year,Temperature_C,Humidity_%,Wind_Speed_m_s,Rainfall_mm,pH,yield
Maharashtra_Nagpur_chickpea,25,1991,20,60,1.5,600,6.5,495.5
Maharashtra_Nagpur_chickpea,26,1992,20,60,1.5,600,6.5,461.54
Maharashtra_Nagpur_chickpea,27,1993,20,60,1.5,600,6.5,537.95
Maharashtra_Nagpur_chickpea,28,1994,20,60,1.5,600,6.5,600.0
Maharashtra_Nagpur_chickpea,29,1995,20,60,1.5,600,6.5,483.43
Maharashtra_Nagpur_chickpea,30,1996,20,60,1.5,600,6.5,623.88
Maharashtra_Nagpur_chickpea,31,1997,20,60,1.5,600,6.5,266.3
Maharashtra_Nagpur_chickpea,32,1998,20,60,1.5,600,6.5,587.13
Maharashtra_Nagpur_chickpea,33,1999,20,60,1.5,600,6.5,580.05
Maharashtra_Nagpur_chickpea,34,2000,20,60,1.5,600,6.5,483.15
Maharashtra_Nagpur_chickpea,35,2001,20,60,1.5,600,6.5,640.26
Maharashtra_Nagpur_chickpea,36,2002,20,60,1.5,600,6.5,557.99
Maharashtra_Nagpur_chickpea,37,2003,20,60,1.5,600,6.5,636.6
Maharashtra_Nagpur_chickpea,38,2004,20,60,1.5,600,6.5,481.39
Maharashtra_Nagpur_chickpea,39,2005,20,60,1.5,600,6.5,620.28
Maharashtra_Nagpur_chickpea,40,2006,20,60,1.5,600,6.5,598.5
Maharashtra_Nagpur_chickpea,41,2007,20,60,1.5,600,6.5,744.37
Maharashtra_Nagpur_chickpea,42,2008,20,60,1.5,600,6.5,600.9
Maharashtra_Nagpur_chickpea,43,2009,20,60,1.5,600,6.5,796.75
Maharashtra_Nagpur_chickpea,44,2010,20,60,1.5,600,6.5,866.2
Maharashtra_Nagpur_chickpea,45,2011,20,60,1.5,600,6.5,884.12
Maharashtra_Nagpur_chickpea,46,2012,20,60,1.5,600,6.5,852.82
Maharashtra_Nagpur_chickpea,47,2013,20,60,1.5,600,6.5,629.01
Maharashtra_Nagpur_chickpea,48,2014,20,60,1.5,600,6.5,695.52
Maharashtra_Nagpur_chickpea,49,2015,20,60,1.5,600,6.5,755.19
Maharashtra_Nagpur_chickpea,50,2016,20,60,1.5,600,6.5,776.03
Maharashtra_Nagpur_chickpea,51,2017,20,60,1.5,600,6.5,1158.39
Maharashtra_Nagpur_cotton,0,1966,28,65,3.0,700,6.0,61.73
Maharashtra_Nagpur_cotton,1,1967,28,65,3.0,700,6.0,67.06
Maharashtra_Nagpur_cotton,2,1968,28,65,3.0,700,6.0,95.58
Maharashtra_Nagpur_cotton,3,1969,28,65,3.0,700,6.0,90.05
Maharashtra_Nagpur_cotton,4,1970,28,65,3.0,700,6.0,45.16
Maharashtra_Nagpur_cotton,5,1971,28,65,3.0,700,6.0,77.25
Maharashtra_Nagpur_cotton,6,1972,28,65,3.0,700,6.0,105.15
Maharashtra_Nagpur_cotton,7,1973,28,65,3.0,700,6.0,58.82
Maharashtra_Nagpur_cotton,8,1974,28,65,3.0,700,6.0,90.15
Maharashtra_Nagpur_cotton,9,1975,28,65,3.0,700,6.0,62.5
Maharashtra_Nagpur_cotton,10,1976,28,65,3.0,700,6.0,74.9
Maharashtra_Nagpur_cotton,11,1977,28,65,3.0,700,6.0,78.71
Maharashtra_Nagpur_cotton,12,1978,28,65,3.0,700,6.0,95.3
Maharashtra_Nagpur_cotton,13,1979,28,65,3.0,700,6.0,107.31
Maharashtra_Nagpur_cotton,14,1980,28,65,3.0,700,6.0,77.8
Maharashtra_Nagpur_cotton,15,1981,28,65,3.0,700,6.0,88.96
Maharashtra_Nagpur_cotton,16,1982,28,65,3.0,700,6.0,100.35
Maharashtra_Nagpur_cotton,17,1983,28,65,3.0,700,6.0,50.0
Maharashtra_Nagpur_cotton,18,1984,28,65,3.0,700,6.0,91.52
Maharashtra_Nagpur_cotton,19,1985,28,65,3.0,700,6.0,153.85
Maharashtra_Nagpur_cotton,20,1986,28,65,3.0,700,6.0,125.0
Maharashtra_Nagpur_cotton,21,1987,28,65,3.0,700,6.0,113.21
Maharashtra_Nagpur_cotton,22,1988,28,65,3.0,700,6.0,174.73
Maharashtra_Nagpur_cotton,23,1989,28,65,3.0,700,6.0,134.15
Maharashtra_Nagpur_cotton,24,1990,28,65,3.0,700,6.0,133.77
Maharashtra_Nagpur_cotton,25,1991,28,65,3.0,700,6.0,115.53
Maharashtra_Nagpur_cotton,26,1992,28,65,3.0,700,6.0,109.69
Maharashtra_Nagpur_cotton,27,1993,28,65,3.0,700,6.0,150.39
Maharashtra_Nagpur_cotton,28,1994,28,65,3.0,700,6.0,171.59
Maharashtra_Nagpur_cotton,29,1995,28,65,3.0,700,6.0,212.13
Maharashtra_Nagpur_cotton,30,1996,28,65,3.0,700,6.0,193.92
Maharashtra_Nagpur_cotton,31,1997,28,65,3.0,700,6.0,81.94
Maharashtra_Nagpur_cotton,32,1998,28,65,3.0,700,6.0,210.27
Maharashtra_Nagpur_cotton,33,1999,28,65,3.0,700,6.0,278.02
Maharashtra_Nagpur_cotton,34,2000,28,65,3.0,700,6.0,150.91
Maharashtra_Nagpur_cotton,35,2001,28,65,3.0,700,6.0,162.8
Maharashtra_Nagpur_cotton,36,2002,28,65,3.0,700,6.0,164.85
Maharashtra_Nagpur_cotton,37,2003,28,65,3.0,700,6.0,264.06
Maharashtra_Nagpur_cotton,38,2004,28,65,3.0,700,6.0,235.46
Maharashtra_Nagpur_cotton,39,2005,28,65,3.0,700,6.0,229.2
Maharashtra_Nagpur_cotton,40,2006,28,65,3.0,700,6.0,211.56
Maharashtra_Nagpur_cotton,41,2007,28,65,3.0,700,6.0,287.16
Maharashtra_Nagpur_cotton,42,2008,28,65,3.0,700,6.0,243.79
Maharashtra_Nagpur_cotton,43,2009,28,65,3.0,700,6.0,237.74
Maharashtra_Nagpur_cotton,44,2010,28,65,3.0,700,6.0,265.1
Maharashtra_Nagpur_cotton,45,2011,28,65,3.0,700,6.0,236.14
Maharashtra_Nagpur_cotton,46,2012,28,65,3.0,700,6.0,336.13
Maharashtra_Nagpur_cotton,47,2013,28,65,3.0,700,6.0,292.97
Maharashtra_Nagpur_cotton,48,2014,28,65,3.0,700,6.0,242.95
Maharashtra_Nagpur_cotton,49,2015,28,65,3.0,700,6.0,229.83
Maharashtra_Nagpur_cotton,50,2016,28,65,3.0,700,6.0,725.54
Maharashtra_Nagpur_cotton,51,2017,28,65,3.0,700,6.0,431.0
Maharashtra_Nagpur_maize,3,1969,22,70,2.5,800,6.0,333.33
Maharashtra_Nagpur_maize,4,1970,22,70,2.5,800,6.0,200.0
Maharashtra_Nagpur_maize,5,1971,22,70,2.5,800,6.0,250.0
Maharashtra_Nagpur_maize,6,1972,22,70,2.5,800,6.0,333.33
Maharashtra_Nagpur_maize,7,1973,22,70,2.5,800,6.0,250.0
Maharashtra_Nagpur_maize,8,1974,22,70,2.5,800,6.0,250.0
Maharashtra_Nagpur_maize,9,1975,22,70,2.5,800,6.0,1000.0
Maharashtra_Nagpur_maize,10,1976,22,70,2.5,800,6.0,1333.33
Maharashtra_Nagpur_maize,11,1977,22,70,2.5,800,6.0,1000.0
Maharashtra_Nagpur_maize,12,1978,22,70,2.5,800,6.0,1500.0
Maharashtra_Nagpur_maize,13,1979,22,70,2.5,800,6.0,1750.0
Maharashtra_Nagpur_maize,14,1980,22,70,2.5,800,6.0,1200.0
Maharashtra_Nagpur_maize,15,1981,22,70,2.5,800,6.0,1000.0
Maharashtra_Nagpur_maize,16,1982,22,70,2.5,800,6.0,1000.0
Maharashtra_Nagpur_maize,17,1983,22,70,2.5,800,6.0,500.0
Maharashtra_Nagpur_maize,18,1984,22,70,2.5,800,6.0,1800.0
Maharashtra_Nagpur_maize,28,1994,22,70,2.5,800,6.0,1000.0
Maharashtra_Nagpur_maize,29,1995,22,70,2.5,800,6.0,1000.0
Maharashtra_Nagpur_maize,30,1996,22,70,2.5,800,6.0,1000.0
Maharashtra_Nagpur_maize,31,1997,22,70,2.5,800,6.0,1333.33
Maharashtra_Nagpur_maize,33,1999,22,70,2.5,800,6.0,866.67
Maharashtra_Nagpur_maize,34,2000,22,70,2.5,800,6.0,1000.0
Maharashtra_Nagpur_maize,35,2001,22,70,2.5,800,6.0,2500.0
Maharashtra_Nagpur_maize,36,2002,22,70,2.5,800,6.0,2000.0
Maharashtra_Nagpur_maize,37,2003,22,70,2.5,800,6.0,2250.0
Maharashtra_Nagpur_maize,38,2004,22,70,2.5,800,6.0,1250.0
Maharashtra_Nagpur_maize,39,2005,22,70,2.5,800,6.0,1750.0
Maharashtra_Nagpur_maize,40,2006,22,70,2.5,800,6.0,1750.0
Maharashtra_Nagpur_maize,41,2007,22,70,2.5,800,6.0,3000.0
Maharashtra_Nagpur_maize,42,2008,22,70,2.5,800,6.0,1500.0
Maharashtra_Nagpur_maize,43,2009,22,70,2.5,800,6.0,2250.0
Maharashtra_Nagpur_maize,44,2010,22,70,2.5,800,6.0,2500.0
Maharashtra_Nagpur_maize,45,2011,22,70,2.5,800,6.0,700.0
Maharashtra_Nagpur_maize,46,2012,22,70,2.5,800,6.0,2000.0
Maharashtra_Nagpur_maize,47,2013,22,70,2.5,800,6.0,1800.0
Maharashtra_Nagpur_maize,48,2014,22,70,2.5,800,6.0,1333.33
Maharashtra_Nagpur_maize,49,2015,22,70,2.5,800,6.0,1000.0
Maharashtra_Nagpur_maize,50,2016,22,70,2.5,800,6.0,2187.5
Maharashtra_Nagpur_maize,51,2017,22,70,2.5,800,6.0,492.13
Maharashtra_Nagpur_rice,0,1966,25,80,2.0,1200,6.5,440.0
Maharashtra_Nagpur_rice,1,1967,25,80,2.0,1200,6.5,833.33
Maharashtra_Nagpur_rice,2,1968,25,80,2.0,1200,6.5,771.7
Maharashtra_Nagpur_rice,3,1969,25,80,2.0,1200,6.5,785.28
Maharashtra_Nagpur_rice,4,1970,25,80,2.0,1200,6.5,1008.65
Maharashtra_Nagpur_rice,5,1971,25,80,2.0,1200,6.5,612.02
Maharashtra_Nagpur_rice,6,1972,25,80,2.0,1200,6.5,317.65
Maharashtra_Nagpur_rice,7,1973,25,80,2.0,1200,6.5,905.26
Maharashtra_Nagpur_rice,8,1974,25,80,2.0,1200,6.5,833.77
Maharashtra_Nagpur_rice,9,1975,25,80,2.0,1200,6.5,1307.14
Maharashtra_Nagpur_rice,10,1976,25,80,2.0,1200,6.5,1072.12
Maharashtra_Nagpur_rice,11,1977,25,80,2.0,1200,6.5,1309.63
Maharashtra_Nagpur_rice,12,1978,25,80,2.0,1200,6.5,1315.44
Maharashtra_Nagpur_rice,13,1979,25,80,2.0,1200,6.5,1161.52
Maharashtra_Nagpur_rice,14,1980,25,80,2.0,1200,6.5,1443.66
Maharashtra_Nagpur_rice,15,1981,25,80,2.0,1200,6.5,1488.21
Maharashtra_Nagpur_rice,16,1982,25,80,2.0,1200,6.5,1100.27
Maharashtra_Nagpur_rice,17,1983,25,80,2.0,1200,6.5,1329.87
Maharashtra_Nagpur_rice,18,1984,25,80,2.0,1200,6.5,769.23
Maharashtra_Nagpur_rice,19,1985,25,80,2.0,1200,6.5,1647.36
Maharashtra_Nagpur_rice,20,1986,25,80,2.0,1200,6.5,1414.63
Maharashtra_Nagpur_rice,21,1987,25,80,2.0,1200,6.5,888.89
Maharashtra_Nagpur_rice,22,1988,25,80,2.0,1200,6.5,1624.72
Maharashtra_Nagpur_rice,23,1989,25,80,2.0,1200,6.5,1118.11
Maharashtra_Nagpur_rice,24,1990,25,80,2.0,1200,6.5,1007.87
Maharashtra_Nagpur_rice,25,1991,25,80,2.0,1200,6.5,1025.58
Maharashtra_Nagpur_rice,26,1992,25,80,2.0,1200,6.5,1198.43
Maharashtra_Nagpur_rice,27,1993,25,80,2.0,1200,6.5,1404.89
Maharashtra_Nagpur_rice,28,1994,25,80,2.0,1200,6.5,1350.4
Maharashtra_Nagpur_rice,29,1995,25,80,2.0,1200,6.5,1329.02
Maharashtra_Nagpur_rice,30,1996,25,80,2.0,1200,6.5,1365.22
Maharashtra_Nagpur_rice,31,1997,25,80,2.0,1200,6.5,814.95
Maharashtra_Nagpur_rice,32,1998,25,80,2.0,1200,6.5,1380.14
Maharashtra_Nagpur_rice,33,1999,25,80,2.0,1200,6.5,1119.36
Maharashtra_Nagpur_rice,34,2000,25,80,2.0,1200,6.5,992.04
Maharashtra_Nagpur_rice,35,2001,25,80,2.0,1200,6.5,1290.4
Maharashtra_Nagpur_rice,36,2002,25,80,2.0,1200,6.5,967.82
Maharashtra_Nagpur_rice,37,2003,25,80,2.0,1200,6.5,1454.34
Maharashtra_Nagpur_rice,38,2004,25,80,2.0,1200,6.5,960.74
Maharashtra_Nagpur_rice,39,2005,25,80,2.0,1200,6.5,1373.36
Maharashtra_Nagpur_rice,40,2006,25,80,2.0,1200,6.5,1508.55
Maharashtra_Nagpur_rice,41,2007,25,80,2.0,1200,6.5,1521.13
Maharashtra_Nagpur_rice,42,2008,25,80,2.0,1200,6.5,949.57
Maharashtra_Nagpur_rice,43,2009,25,80,2.0,1200,6.5,1146.26
Maharashtra_Nagpur_rice,44,2010,25,80,2.0,1200,6.5,983.22
Maharashtra_Nagpur_rice,45,2011,25,80,2.0,1200,6.5,1514.84
Maharashtra_Nagpur_rice,46,2012,25,80,2.0,1200,6.5,1497.02
Maharashtra_Nagpur_rice,47,2013,25,80,2.0,1200,6.5,1352.18
Maharashtra_Nagpur_rice,48,2014,25,80,2.0,1200,6.5,1211.93
Maharashtra_Nagpur_rice,49,2015,25,80,2.0,1200,6.5,1209.7
Maharashtra_Nagpur_rice,50,2016,25,80,2.0,1200,6.5,1942.99
Maharashtra_Nagpur_rice,51,2017,25,80,2.0,1200,6.5,1887.43
Maharashtra_Nanded_chickpea,0,1966,20,60,1.5,600,6.5,217.39
Maharashtra_Nanded_chickpea,1,1967,20,60,1.5,600,6.5,277.78
Maharashtra_Nanded_chickpea,2,1968,20,60,1.5,600,6.5,384.62
Maharashtra_Nanded_chickpea,3,1969,20,60,1.5,600,6.5,279.79
Maharashtra_Nanded_chickpea,4,1970,20,60,1.5,600,6.5,126.37
Maharashtra_Nanded_chickpea,5,1971,20,60,1.5,600,6.5,227.85
Maharashtra_Nanded_chickpea,6,1972,20,60,1.5,600,6.5,120.0
Maharashtra_Nanded_chickpea,7,1973,20,60,1.5,600,6.5,295.08
Maharashtra_Nanded_chickpea,8,1974,20,60,1.5,600,6.5,250.0
Maharashtra_Nanded_chickpea,9,1975,20,60,1.5,600,6.5,285.07
Maharashtra_Nanded_chickpea,10,1976,20,60,1.5,600,6.5,276.24
Maharashtra_Nanded_chickpea,11,1977,20,60,1.5,600,6.5,348.84
Maharashtra_Nanded_chickpea,12,1978,20,60,1.5,600,6.5,212.9
Maharashtra_Nanded_chickpea,13,1979,20,60,1.5,600,6.5,240.74
Maharashtra_Nanded_chickpea,14,1980,20,60,1.5,600,6.5,214.29
Maharashtra_Nanded_chickpea,15,1981,20,60,1.5,600,6.5,236.36
Maharashtra_Nanded_chickpea,16,1982,20,60,1.5,600,6.5,211.54
Maharashtra_Nanded_chickpea,17,1983,20,60,1.5,600,6.5,265.54
Maharashtra_Nanded_chickpea,18,1984,20,60,1.5,600,6.5,300.0
Maharashtra_Nanded_chickpea,19,1985,20,60,1.5,600,6.5,289.47
Maharashtra_Nanded_chickpea,20,1986,20,60,1.5,600,6.5,250.0
Maharashtra_Nanded_chickpea,21,1987,20,60,1.5,600,6.5,312.5
Maharashtra_Nanded_chickpea,22,1988,20,60,1.5,600,6.5,340.31
Maharashtra_Nanded_chickpea,23,1989,20,60,1.5,600,6.5,445.16
Maharashtra_Nanded_chickpea,24,1990,20,60,1.5,600,6.5,410.6
Maharashtra_Nanded_chickpea,25,1991,20,60,1.5,600,6.5,360.82
Maharashtra_Nanded_chickpea,26,1992,20,60,1.5,600,6.5,497.08
Maharashtra_Nanded_chickpea,27,1993,20,60,1.5,600,6.5,635.9
Maharashtra_Nanded_chickpea,28,1994,20,60,1.5,600,6.5,489.96
Maharashtra_Nanded_chickpea,29,1995,20,60,1.5,600,6.5,342.86
Maharashtra_Nanded_chickpea,30,1996,20,60,1.5,600,6.5,496.15
Maharashtra_Nanded_chickpea,31,1997,20,60,1.5,600,6.5,280.19
Maharashtra_Nanded_chickpea,32,1998,20,60,1.5,600,6.5,429.01
Maharashtra_Nanded_chickpea,33,1999,20,60,1.5,600,6.5,615.38
Maharashtra_Nanded_chickpea,34,2000,20,60,1.5,600,6.5,344.04
Maharashtra_Nanded_chickpea,35,2001,20,60,1.5,600,6.5,607.69
Maharashtra_Nanded_chickpea,36,2002,20,60,1.5,600,6.5,683.73
Maharashtra_Nanded_chickpea,37,2003,20,60,1.5,600,6.5,688.0
Maharashtra_Nanded_chickpea,38,2004,20,60,1.5,600,6.5,501.23
Maharashtra_Nanded_chickpea,39,2005,20,60,1.5,600,6.5,604.21
Maharashtra_Nanded_chickpea,40,2006,20,60,1.5,600,6.5,580.2
Maharashtra_Nanded_chickpea,41,2007,20,60,1.5,600,6.5,950.7
Maharashtra_Nanded_chickpea,42,2008,20,60,1.5,600,6.5,711.06
Maharashtra_Nanded_chickpea,43,2009,20,60,1.5,600,6.5,718.18
Maharashtra_Nanded_chickpea,44,2010,20,60,1.5,600,6.5,1017.77
Maharashtra_Nanded_chickpea,45,2011,20,60,1.5,600,6.5,781.28
Maharashtra_Nanded_chickpea,46,2012,20,60,1.5,600,6.5,1206.76
Maharashtra_Nanded_chickpea,47,2013,20,60,1.5,600,6.5,912.71
Maharashtra_Nanded_chickpea,48,2014,20,60,1.5,600,6.5,501.95
Maharashtra_Nanded_chickpea,49,2015,20,60,1.5,600,6.5,330.47
Maharashtra_Nanded_chickpea,50,2016,20,60,1.5,600,6.5,1593.18
Maharashtra_Nanded_chickpea,51,2017,20,60,1.5,600,6.5,1257.42
Maharashtra_Nanded_cotton,0,1966,28,65,3.0,700,6.0,76.92
Maharashtra_Nanded_cotton,1,1967,28,65,3.0,700,6.0,93.41
Maharashtra_Nanded_cotton,2,1968,28,65,3.0,700,6.0,108.59
Maharashtra_Nanded_cotton,3,1969,28,65,3.0,700,6.0,59.94
Maharashtra_Nanded_cotton,4,1970,28,65,3.0,700,6.0,23.16
Maharashtra_Nanded_cotton,5,1971,28,65,3.0,700,6.0,59.44
Maharashtra_Nanded_cotton,6,1972,28,65,3.0,700,6.0,42.42
Maharashtra_Nanded_cotton,7,1973,28,65,3.0,700,6.0,76.64
Maharashtra_Nanded_cotton,8,1974,28,65,3.0,700,6.0,122.2
Maharashtra_Nanded_cotton,9,1975,28,65,3.0,700,6.0,30.01
Maharashtra_Nanded_cotton,10,1976,28,65,3.0,700,6.0,65.67
Maharashtra_Nanded_cotton,11,1977,28,65,3.0,700,6.0,108.85
Maharashtra_Nanded_cotton,12,1978,28,65,3.0,700,6.0,81.35
Maharashtra_Nanded_cotton,13,1979,28,65,3.0,700,6.0,92.08
Maharashtra_Nanded_cotton,14,1980,28,65,3.0,700,6.0,67.02
Maharashtra_Nanded_cotton,15,1981,28,65,3.0,700,6.0,76.08
Maharashtra_Nanded_cotton,16,1982,28,65,3.0,700,6.0,85.06
Maharashtra_Nanded_cotton,17,1983,28,65,3.0,700,6.0,42.61
Maharashtra_Nanded_cotton,18,1984,28,65,3.0,700,6.0,123.14
Maharashtra_Nanded_cotton,19,1985,28,65,3.0,700,6.0,122.26
Maharashtra_Nanded_cotton,20,1986,28,65,3.0,700,6.0,37.21
Maharashtra_Nanded_cotton,21,1987,28,65,3.0,700,6.0,119.62
Maharashtra_Nanded_cotton,22,1988,28,65,3.0,700,6.0,62.76
Maharashtra_Nanded_cotton,23,1989,28,65,3.0,700,6.0,171.71
Maharashtra_Nanded_cotton,24,1990,28,65,3.0,700,6.0,89.66
Maharashtra_Nanded_cotton,25,1991,28,65,3.0,700,6.0,47.92
Maharashtra_Nanded_cotton,26,1992,28,65,3.0,700,6.0,95.95
Maharashtra_Nanded_cotton,27,1993,28,65,3.0,700,6.0,122.64
Maharashtra_Nanded_cotton,28,1994,28,65,3.0,700,6.0,110.07
Maharashtra_Nanded_cotton,29,1995,28,65,3.0,700,6.0,113.79
Maharashtra_Nanded_cotton,30,1996,28,65,3.0,700,6.0,104.66
Maharashtra_Nanded_cotton,31,1997,28,65,3.0,700,6.0,53.03
Maharashtra_Nanded_cotton,32,1998,28,65,3.0,700,6.0,127.51
Maharashtra_Nanded_cotton,33,1999,28,65,3.0,700,6.0,110.03
Maharashtra_Nanded_cotton,34,2000,28,65,3.0,700,6.0,52.52
Maharashtra_Nanded_cotton,35,2001,28,65,3.0,700,6.0,114.25
Maharashtra_Nanded_cotton,36,2002,28,65,3.0,700,6.0,99.91
Maharashtra_Nanded_cotton,37,2003,28,65,3.0,700,6.0,160.05
Maharashtra_Nanded_cotton,38,2004,28,65,3.0,700,6.0,142.07
Maharashtra_Nanded_cotton,39,2005,28,65,3.0,700,6.0,96.4
Maharashtra_Nanded_cotton,40,2006,28,65,3.0,700,6.0,101.99
Maharashtra_Nanded_cotton,41,2007,28,65,3.0,700,6.0,223.34
Maharashtra_Nanded_cotton,42,2008,28,65,3.0,700,6.0,120.76
Maharashtra_Nanded_cotton,43,2009,28,65,3.0,700,6.0,130.26
Maharashtra_Nanded_cotton,44,2010,28,65,3.0,700,6.0,260.11
Maharashtra_Nanded_cotton,45,2011,28,65,3.0,700,6.0,271.16
Maharashtra_Nanded_cotton,46,2012,28,65,3.0,700,6.0,274.4
Maharashtra_Nanded_cotton,47,2013,28,65,3.0,700,6.0,202.3
Maharashtra_Nanded_cotton,48,2014,28,65,3.0,700,6.0,92.96
Maharashtra_Nanded_cotton,49,2015,28,65,3.0,700,6.0,122.8
Maharashtra_Nanded_cotton,50,2016,28,65,3.0,700,6.0,313.95
Maharashtra_Nanded_cotton,51,2017,28,65,3.0,700,6.0,187.31
Maharashtra_Nanded_maize,0,1966,22,70,2.5,800,6.0,1600.0
Maharashtra_Nanded_maize,1,1967,22,70,2.5,800,6.0,1000.0
Maharashtra_Nanded_maize,2,1968,22,70,2.5,800,6.0,666.67
Maharashtra_Nanded_maize,3,1969,22,70,2.5,800,6.0,666.67
Maharashtra_Nanded_maize,4,1970,22,70,2.5,800,6.0,500.0
Maharashtra_Nanded_maize,5,1971,22,70,2.5,800,6.0,500.0
Maharashtra_Nanded_maize,6,1972,22,70,2.5,800,6.0,333.33
Maharashtra_Nanded_maize,7,1973,22,70,2.5,800,6.0,666.67
Maharashtra_Nanded_maize,8,1974,22,70,2.5,800,6.0,666.67
Maharashtra_Nanded_maize,9,1975,22,70,2.5,800,6.0,1000.0
Maharashtra_Nanded_maize,10,1976,22,70,2.5,800,6.0,1333.33
Maharashtra_Nanded_maize,11,1977,22,70,2.5,800,6.0,2000.0
Maharashtra_Nanded_maize,12,1978,22,70,2.5,800,6.0,1500.0
Maharashtra_Nanded_maize,13,1979,22,70,2.5,800,6.0,2000.0
Maharashtra_Nanded_maize,14,1980,22,70,2.5,800,6.0,1800.0
Maharashtra_Nanded_maize,15,1981,22,70,2.5,800,6.0,1500.0
Maharashtra_Nanded_maize,16,1982,22,70,2.5,800,6.0,1600.0
Maharashtra_Nanded_maize,17,1983,22,70,2.5,800,6.0,1333.33
Maharashtra_Nanded_maize,18,1984,22,70,2.5,800,6.0,1333.33
Maharashtra_Nanded_maize,19,1985,22,70,2.5,800,6.0,1250.0
Maharashtra_Nanded_maize,20,1986,22,70,2.5,800,6.0,500.0
Maharashtra_Nanded_maize,21,1987,22,70,2.5,800,6.0,1000.0
Maharashtra_Nanded_maize,22,1988,22,70,2.5,800,6.0,600.0
Maharashtra_Nanded_maize,23,1989,22,70,2.5,800,6.0,777.78
Maharashtra_Nanded_maize,24,1990,22,70,2.5,800,6.0,1000.0
Maharashtra_Nanded_maize,25,1991,22,70,2.5,800,6.0,875.0
Maharashtra_Nanded_maize,26,1992,22,70,2.5,800,6.0,2000.0
Maharashtra_Nanded_maize,27,1993,22,70,2.5,800,6.0,1235.29
Maharashtra_Nanded_maize,28,1994,22,70,2.5,800,6.0,1294.12
Maharashtra_Nanded_maize,29,1995,22,70,2.5,800,6.0,1555.56
Maharashtra_Nanded_maize,30,1996,22,70,2.5,800,6.0,1125.0
Maharashtra_Nanded_maize,31,1997,22,70,2.5,800,6.0,1500.0
Maharashtra_Nanded_maize,32,1998,22,70,2.5,800,6.0,1000.0
Maharashtra_Nanded_maize,33,1999,22,70,2.5,800,6.0,1000.0
Maharashtra_Nanded_maize,34,2000,22,70,2.5,800,6.0,1000.0
Maharashtra_Nanded_maize,35,2001,22,70,2.5,800,6.0,1833.33
Maharashtra_Nanded_maize,36,2002,22,70,2.5,800,6.0,933.33
Maharashtra_Nanded_maize,37,2003,22,70,2.5,800,6.0,1250.0
Maharashtra_Nanded_maize,38,2004,22,70,2.5,800,6.0,1193.33
Maharashtra_Nanded_maize,39,2005,22,70,2.5,800,6.0,1500.0
Maharashtra_Nanded_maize,40,2006,22,70,2.5,800,6.0,1883.33
Maharashtra_Nanded_maize,41,2007,22,70,2.5,800,6.0,1861.54
Maharashtra_Nanded_maize,42,2008,22,70,2.5,800,6.0,1120.0
Maharashtra_Nanded_maize,43,2009,22,70,2.5,800,6.0,850.0
Maharashtra_Nanded_maize,44,2010,22,70,2.5,800,6.0,1298.25
Maharashtra_Nanded_maize,45,2011,22,70,2.5,800,6.0,1636.36
Maharashtra_Nanded_maize,46,2012,22,70,2.5,800,6.0,1437.5
Maharashtra_Nanded_maize,47,2013,22,70,2.5,800,6.0,1000.0
Maharashtra_Nanded_maize,48,2014,22,70,2.5,800,6.0,1000.0
Maharashtra_Nanded_maize,49,2015,22,70,2.5,800,6.0,945.05
Maharashtra_Nanded_maize,50,2016,22,70,2.5,800,6.0,1883.5
Maharashtra_Nanded_maize,51,2017,22,70,2.5,800,6.0,1675.89
Maharashtra_Nanded_rice,0,1966,25,80,2.0,1200,6.5,312.5
Maharashtra_Nanded_rice,1,1967,25,80,2.0,1200,6.5,461.54
Maharashtra_Nanded_rice,2,1968,25,80,2.0,1200,6.5,540.54
Maharashtra_Nanded_rice,3,1969,25,80,2.0,1200,6.5,576.34
Maharashtra_Nanded_rice,4,1970,25,80,2.0,1200,6.5,545.1
Maharashtra_Nanded_rice,5,1971,25,80,2.0,1200,6.5,309.52
Maharashtra_Nanded_rice,6,1972,25,80,2.0,1200,6.5,23.97
Maharashtra_Nanded_rice,7,1973,25,80,2.0,1200,6.5,475.56
Maharashtra_Nanded_rice,8,1974,25,80,2.0,1200,6.5,508.0
Maharashtra_Nanded_rice,9,1975,25,80,2.0,1200,6.5,1186.23
Maharashtra_Nanded_rice,10,1976,25,80,2.0,1200,6.5,1018.57
Maharashtra_Nanded_rice,11,1977,25,80,2.0,1200,6.5,1521.39
Maharashtra_Nanded_rice,12,1978,25,80,2.0,1200,6.5,1036.84
Maharashtra_Nanded_rice,13,1979,25,80,2.0,1200,6.5,1127.17
Maharashtra_Nanded_rice,14,1980,25,80,2.0,1200,6.5,1313.43
Maharashtra_Nanded_rice,15,1981,25,80,2.0,1200,6.5,1595.31
Maharashtra_Nanded_rice,16,1982,25,80,2.0,1200,6.5,734.1
Maharashtra_Nanded_rice,17,1983,25,80,2.0,1200,6.5,1096.42
Maharashtra_Nanded_rice,18,1984,25,80,2.0,1200,6.5,606.56
Maharashtra_Nanded_rice,19,1985,25,80,2.0,1200,6.5,695.54
Maharashtra_Nanded_rice,20,1986,25,80,2.0,1200,6.5,419.35
Maharashtra_Nanded_rice,21,1987,25,80,2.0,1200,6.5,384.62
Maharashtra_Nanded_rice,22,1988,25,80,2.0,1200,6.5,611.76
Maharashtra_Nanded_rice,23,1989,25,80,2.0,1200,6.5,1064.94
